0.27933 0.27681 0.50283 0.00001 0.00001 0.00001 0.00000 0.00001 0.00000 0.00001 0.19346 0.02633 0.28049 0.29611 0.50296 0.50283 0
0.22900 0.22773 0.50216 0.00000 0.00001 0.00000 0.00000 0.00001 0.00000 0.00000 0.15640 0.02205 0.23019 0.24046 0.50261 0.50216 0
0.26433 0.26414 0.50309 0.00000 0.00001 0.00000 0.00001 0.00001 0.00001 0.00001 0.10787 0.01482 0.26531 0.28330 0.50188 0.50309 0
0.23690 0.23685 0.50164 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.03737 0.00329 0.23746 0.25035 0.50226 0.50164 0
0.16015 0.17461 0.47334 0.00006 0.00022 0.00006 0.00016 0.00022 0.00016 0.00010 0.44032 0.27994 0.21579 0.18028 0.50776 0.47334 0
0.25460 0.25258 0.50265 0.00001 0.00001 0.00001 0.00000 0.00001 0.00000 0.00000 0.17841 0.02032 0.25461 0.26800 0.50273 0.50265 0
0.20253 0.20128 0.50092 0.00000 0.00000 0.00000 0.00001 0.00000 0.00001 0.00001 0.18860 0.02237 0.20432 0.21014 0.50325 0.50092 0
0.23091 0.22808 0.50234 0.00001 0.00001 0.00001 0.00000 0.00001 0.00000 0.00001 0.26314 0.02627 0.23146 0.23931 0.50319 0.50234 0
0.23142 0.23124 0.50330 0.00000 0.00001 0.00000 0.00001 0.00001 0.00001 0.00001 0.04693 0.01174 0.23142 0.24217 0.50143 0.50330 0
0.22364 0.22242 0.50425 0.00000 0.00002 0.00000 0.00001 0.00002 0.00001 0.00001 0.11012 0.02994 0.22369 0.23242 0.50160 0.50425 0
0.23020 0.22928 0.50326 0.00000 0.00001 0.00000 0.00001 0.00001 0.00001 0.00001 0.18264 0.03922 0.23202 0.23991 0.50219 0.50326 0
0.22434 0.22380 0.50270 0.00000 0.00001 0.00000 0.00000 0.00001 0.00000 0.00000 0.05555 0.00825 0.22438 0.23343 0.50185 0.50270 0
0.23501 0.23228 0.50482 0.00001 0.00003 0.00001 0.00002 0.00003 0.00002 0.00001 0.14152 0.03523 0.23516 0.24457 0.50194 0.50482 0
0.16406 0.16536 0.49125 0.00001 0.00007 0.00001 0.00006 0.00007 0.00006 0.00006 0.28515 0.12051 0.18350 0.16941 0.50630 0.49125 0
0.21390 0.21064 0.50467 0.00001 0.00003 0.00001 0.00001 0.00003 0.00001 0.00000 0.15268 0.04535 0.21422 0.22014 0.50256 0.50467 0
